experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,tinyllama-q8,18,0.0038,3.83,0,0.0,633.0,0.8,0.01
E2-throughput,device1,tinyllama-q8,19,0.0046,4.61,0,0.0,633.0,0.8,0.01
E2-throughput,device1,tinyllama-q8,20,0.0085,8.47,0,0.0,633.0,0.0,0.01
E2-throughput,device1,phi3:mini,1,37.4004,12605.05,100,2.67,4270.6,39.4,26.94
E2-throughput,device1,phi3:mini,2,23.2941,269.02,100,4.29,3505.0,49.3,26.94
E2-throughput,device1,phi3:mini,3,21.6303,290.94,100,4.62,3509.6,49.7,26.94
E2-throughput,device1,phi3:mini,4,21.6085,262.77,100,4.63,3513.2,49.8,26.94
E2-throughput,device1,phi3:mini,5,26.3595,295.95,100,3.79,3513.0,49.7,26.94
E2-throughput,device1,phi3:mini,6,21.7783,275.94,100,4.59,3509.4,49.7,26.94
E2-throughput,device1,phi3:mini,7,22.7828,268.03,100,4.39,3512.1,49.7,26.94
E2-throughput,device1,phi3:mini,8,23.7334,357.23,100,4.21,3514.9,49.8,26.94
E2-throughput,device1,phi3:mini,9,21.7151,235.77,100,4.61,3515.9,49.8,26.94
E2-throughput,device1,phi3:mini,10,21.064,239.39,100,4.75,3515.9,49.7,26.94
E2-throughput,device1,phi3:mini,11,28.0378,250.51,100,3.57,3515.3,49.2,26.94
E2-throughput,device1,phi3:mini,12,24.2098,402.12,100,4.13,3514.0,49.7,26.94
E2-throughput,device1,phi3:mini,13,22.0876,323.09,100,4.53,3514.3,49.6,26.94
E2-throughput,device1,phi3:mini,14,23.5757,252.03,100,4.24,3511.9,49.8,26.94
E2-throughput,device1,phi3:mini,15,22.2011,238.39,100,4.5,3510.6,49.7,26.94
E2-throughput,device1,phi3:mini,16,22.8703,262.97,100,4.37,3512.9,49.8,26.94
E2-throughput,device1,phi3:mini,17,22.9608,265.12,100,4.36,3513.4,49.8,26.94
E2-throughput,device1,phi3:mini,18,21.4291,257.09,100,4.67,3513.9,49.8,26.94
E2-throughput,device1,phi3:mini,19,22.5114,258.28,100,4.44,3515.9,49.6,26.94
E2-throughput,device1,phi3:mini,20,24.9936,687.63,100,4.0,3517.8,49.6,26.94
E2-throughput,device1,phi3-q5,1,0.0034,3.41,0,0.0,615.1,0.8,0.01
E2-throughput,device1,phi3-q5,2,0.0035,3.48,0,0.0,615.1,5.0,0.01
