experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,tinyllama-q8,18,0.0021,2.1,0,0.0,1488.5,0.8,0.0
E2-throughput,device1,tinyllama-q8,19,0.0024,2.4,0,0.0,1488.5,0.0,0.0
E2-throughput,device1,tinyllama-q8,20,0.002,1.99,0,0.0,1488.5,0.0,0.0
E2-throughput,device1,phi3:mini,1,0.0017,1.68,0,0.0,1483.8,0.0,0.0
E2-throughput,device1,phi3:mini,2,0.0022,2.2,0,0.0,1483.8,0.0,0.0
E2-throughput,device1,phi3:mini,3,0.0021,2.13,0,0.0,1483.8,0.8,0.0
E2-throughput,device1,phi3:mini,4,0.0025,2.52,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,5,0.0015,1.53,0,0.0,1484.3,0.0,0.0
E2-throughput,device1,phi3:mini,6,0.0014,1.45,0,0.0,1484.3,0.8,0.0
E2-throughput,device1,phi3:mini,7,0.003,2.97,0,0.0,1484.0,1.7,0.0
E2-throughput,device1,phi3:mini,8,0.0016,1.56,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,9,0.0017,1.74,0,0.0,1484.0,0.8,0.0
E2-throughput,device1,phi3:mini,10,0.0018,1.85,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,11,0.0025,2.55,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,12,0.0039,3.91,0,0.0,1484.0,1.6,0.0
E2-throughput,device1,phi3:mini,13,0.0021,2.07,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,14,0.0019,1.88,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,15,0.0016,1.57,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,16,0.0016,1.57,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,17,0.0016,1.56,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,18,0.0012,1.24,0,0.0,1484.0,0.0,0.0
E2-throughput,device1,phi3:mini,19,0.0016,1.58,0,0.0,1484.2,0.0,0.0
E2-throughput,device1,phi3:mini,20,0.0019,1.95,0,0.0,1484.5,0.8,0.0
E2-throughput,device1,phi3-q5,1,0.0013,1.27,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,2,0.0014,1.38,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,3,0.0018,1.75,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,4,0.0018,1.82,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,5,0.0014,1.42,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,6,0.0018,1.8,0,0.0,1486.2,0.0,0.0
E2-throughput,device1,phi3-q5,7,0.0014,1.37,0,0.0,1486.2,1.7,0.0
E2-throughput,device1,phi3-q5,8,0.0015,1.49,0,0.0,1485.3,0.8,0.0
E2-throughput,device1,phi3-q5,9,0.0015,1.5,0,0.0,1485.3,0.0,0.0
E2-throughput,device1,phi3-q5,10,0.002,1.98,0,0.0,1485.3,0.0,0.0
E2-throughput,device1,phi3-q5,11,0.0017,1.65,0,0.0,1485.3,0.8,0.0
E2-throughput,device1,phi3-q5,12,0.0017,1.67,0,0.0,1485.3,0.0,0.0
E2-throughput,device1,phi3-q5,13,0.0018,1.76,0,0.0,1485.6,0.8,0.0
E2-throughput,device1,phi3-q5,14,0.0016,1.58,0,0.0,1485.6,0.0,0.0
E2-throughput,device1,phi3-q5,15,0.0017,1.66,0,0.0,1485.6,0.8,0.0
E2-throughput,device1,phi3-q5,16,0.0023,2.26,0,0.0,1485.2,0.0,0.0
E2-throughput,device1,phi3-q5,17,0.0016,1.6,0,0.0,1485.2,0.0,0.0
E2-throughput,device1,phi3-q5,18,0.0015,1.47,0,0.0,1485.2,0.8,0.0
E2-throughput,device1,phi3-q5,19,0.0014,1.4,0,0.0,1485.2,0.0,0.0
