experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device3,tinyllama,1,3.4162,2740.29,100,29.27,1237.5,5.3,28.81
E1,device3,tinyllama,2,0.7112,40.76,100,140.6,877.6,8.2,28.81
E1,device3,tinyllama,3,0.724,73.57,100,138.12,879.2,8.7,28.81
E1,device3,tinyllama,4,0.7079,60.48,100,141.27,881.0,8.2,28.81
E1,device3,tinyllama,5,0.7139,63.75,100,140.08,884.1,8.4,28.81
E1,device3,tinyllama,6,0.7317,54.09,100,136.67,884.1,8.6,28.81
E1,device3,tinyllama,7,0.7057,45.88,100,141.71,879.6,8.1,28.81
E1,device3,tinyllama,8,0.7571,62.13,100,132.09,879.4,8.9,28.81
E1,device3,tinyllama,9,0.7111,49.23,100,140.63,883.6,8.3,28.81
E1,device3,tinyllama,10,0.7803,100.29,100,128.15,886.1,9.7,28.81
E1,device3,tinyllama,11,0.6916,41.56,100,144.59,882.6,8.9,28.81
E1,device3,tinyllama,12,0.6876,37.92,100,145.43,886.3,9.1,28.81
E1,device3,tinyllama,13,0.6842,40.58,100,146.17,886.3,8.5,28.81
E1,device3,tinyllama,14,0.695,46.63,100,143.88,882.9,8.9,28.81
E1,device3,tinyllama,15,0.6958,40.29,100,143.71,880.8,8.6,28.81
E1,device3,tinyllama,16,0.6867,46.46,100,145.63,881.2,9.0,28.81
E1,device3,tinyllama,17,0.6944,42.29,100,144.01,884.3,9.6,28.81
E1,device3,tinyllama,18,0.7026,54.43,100,142.33,884.3,9.1,28.81
E1,device3,tinyllama,19,0.6841,41.0,100,146.18,884.2,8.8,28.81
E1,device3,tinyllama,20,0.6913,40.32,100,144.65,882.7,9.1,28.81
E1,device3,phi3:mini,1,10.8861,8803.04,100,9.19,1651.9,7.2,49.49
E1,device3,phi3:mini,2,2.1345,64.83,100,46.85,1053.7,8.4,49.49
E1,device3,phi3:mini,3,2.1234,53.33,100,47.09,1053.7,8.2,49.49
E1,device3,phi3:mini,4,2.1271,58.62,100,47.01,1053.5,8.4,49.49
E1,device3,phi3:mini,5,2.1166,55.29,100,47.25,1055.1,8.3,49.49
E1,device3,phi3:mini,6,2.114,52.76,100,47.3,1055.4,8.2,49.49
E1,device3,phi3:mini,7,2.1171,52.86,100,47.24,1055.7,8.3,49.49
E1,device3,phi3:mini,8,2.1236,58.26,100,47.09,1056.2,8.3,49.49
E1,device3,phi3:mini,9,2.1255,63.24,100,47.05,1056.3,8.3,49.49
E1,device3,phi3:mini,10,2.1182,56.69,100,47.21,1057.1,8.2,49.49
E1,device3,phi3:mini,11,2.124,58.69,100,47.08,1059.3,8.2,49.49
E1,device3,phi3:mini,12,2.1089,47.44,100,47.42,1060.6,8.2,49.49
E1,device3,phi3:mini,13,2.1167,52.78,100,47.24,1060.9,8.2,49.49
E1,device3,phi3:mini,14,2.1272,67.36,100,47.01,1061.3,8.3,49.49
E1,device3,phi3:mini,15,2.1124,50.95,100,47.34,1061.3,8.3,49.49
E1,device3,phi3:mini,16,2.1277,60.8,100,47.0,1061.0,8.5,49.49
E1,device3,phi3:mini,17,2.1268,67.33,100,47.02,1062.8,8.4,49.49
E1,device3,phi3:mini,18,2.1316,69.84,100,46.91,1062.8,8.4,49.49
E1,device3,phi3:mini,19,2.1112,46.3,100,47.37,1062.0,8.2,49.49
E1,device3,phi3:mini,20,2.1409,69.2,100,46.71,1062.0,8.4,49.49
E1,device3,qwen2.5:3b,1,12.3911,12391.08,0,0.0,1112.2,1.2,10.73
E1,device3,qwen2.5:3b,2,11.9994,11999.41,0,0.0,1158.6,1.2,10.73
E1,device3,qwen2.5:3b,3,15.6785,15678.47,0,0.0,1167.0,1.0,10.73
E1,device3,qwen2.5:3b,4,10.1308,10130.78,0,0.0,1201.5,1.4,10.73
E1,device3,qwen2.5:3b,5,10.1955,10195.52,0,0.0,1205.0,1.4,10.73
E1,device3,qwen2.5:3b,6,10.1778,10177.77,0,0.0,1202.5,1.3,10.73
E1,device3,qwen2.5:3b,7,12.6949,12694.89,0,0.0,1206.1,1.1,10.73
E1,device3,qwen2.5:3b,8,10.0646,10064.61,0,0.0,1206.4,1.3,10.73
E1,device3,qwen2.5:3b,9,8.3986,8398.64,0,0.0,1255.6,1.5,10.73
E1,device3,qwen2.5:3b,10,10.2258,10225.8,0,0.0,1256.8,1.3,10.73
E1,device3,qwen2.5:3b,11,17.6094,17609.43,0,0.0,1311.7,1.0,10.73
E1,device3,qwen2.5:3b,12,9.1433,9143.25,0,0.0,1308.2,1.4,10.73
E1,device3,qwen2.5:3b,13,10.1777,10177.68,0,0.0,1348.9,1.3,10.73
E1,device3,qwen2.5:3b,14,9.9546,9954.56,0,0.0,1392.6,1.2,10.73
E1,device3,qwen2.5:3b,15,9.0165,9016.54,0,0.0,1399.3,1.2,10.73
E1,device3,qwen2.5:3b,16,14.765,14764.97,0,0.0,1387.5,0.9,10.73
E1,device3,qwen2.5:3b,17,8.8617,8861.71,0,0.0,1391.9,1.3,10.73
E1,device3,qwen2.5:3b,18,8.8766,8876.63,0,0.0,1386.8,1.2,10.73
E1,device3,qwen2.5:3b,19,10.9534,10953.36,0,0.0,1401.4,1.1,10.73
E1,device3,qwen2.5:3b,20,8.835,8835.02,0,0.0,1402.7,1.2,10.73
E1,device3,mistral:7b,1,13.4042,13404.18,0,0.0,1330.1,0.8,10.26
E1,device3,mistral:7b,2,11.4076,11407.6,0,0.0,1339.6,0.8,10.26
E1,device3,mistral:7b,3,10.4881,10488.13,0,0.0,1340.5,0.8,10.26
E1,device3,mistral:7b,4,10.3956,10395.58,0,0.0,1343.6,0.8,10.26
E1,device3,mistral:7b,5,12.208,12207.97,0,0.0,1343.6,0.7,10.26
E1,device3,mistral:7b,6,12.1965,12196.45,0,0.0,1343.2,0.8,10.26
E1,device3,mistral:7b,7,10.384,10384.04,0,0.0,1342.9,0.7,10.26
E1,device3,mistral:7b,8,12.1615,12161.49,0,0.0,1355.5,0.7,10.26
E1,device3,mistral:7b,9,12.1967,12196.7,0,0.0,1355.3,0.7,10.26
E1,device3,mistral:7b,10,12.1652,12165.16,0,0.0,1355.1,0.7,10.26
E1,device3,mistral:7b,11,10.3517,10351.67,0,0.0,1350.0,0.8,10.26
E1,device3,mistral:7b,12,11.3848,11384.8,0,0.0,1348.6,0.7,10.26
E1,device3,mistral:7b,13,12.2184,12218.43,0,0.0,1354.9,0.8,10.26
E1,device3,mistral:7b,14,12.2268,12226.84,0,0.0,1352.6,0.7,10.26
E1,device3,mistral:7b,15,10.3964,10396.44,0,0.0,1348.1,0.8,10.26
E1,device3,mistral:7b,16,10.378,10378.0,0,0.0,1349.8,0.8,10.26
E1,device3,mistral:7b,17,13.2472,13247.16,0,0.0,1350.0,0.7,10.26
E1,device3,mistral:7b,18,10.3424,10342.4,0,0.0,1351.8,0.8,10.26
E1,device3,mistral:7b,19,10.4688,10468.8,0,0.0,1350.7,0.8,10.26
E1,device3,mistral:7b,20,12.1778,12177.84,0,0.0,1346.8,0.7,10.26
