experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,tinyllama-q5,18,0.0048,4.83,0,0.0,655.9,0.0,0.02
E2-throughput,device1,tinyllama-q5,19,0.0033,3.32,0,0.0,655.9,0.0,0.02
E2-throughput,device1,tinyllama-q5,20,0.004,3.98,0,0.0,655.9,0.0,0.02
E2-throughput,device1,tinyllama-q8,1,0.0046,4.6,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,2,0.0035,3.53,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,3,0.0033,3.28,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,4,0.0037,3.67,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,5,0.0031,3.13,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,6,0.0041,4.14,0,0.0,652.4,0.0,0.01
E2-throughput,device1,tinyllama-q8,7,0.0037,3.68,0,0.0,652.4,0.8,0.01
E2-throughput,device1,tinyllama-q8,8,0.0034,3.43,0,0.0,652.4,0.8,0.01
E2-throughput,device1,tinyllama-q8,9,0.0034,3.43,0,0.0,652.7,0.0,0.01
E2-throughput,device1,tinyllama-q8,10,0.0038,3.82,0,0.0,652.7,0.0,0.01
E2-throughput,device1,tinyllama-q8,11,0.0035,3.47,0,0.0,652.7,0.8,0.01
E2-throughput,device1,tinyllama-q8,12,0.0037,3.66,0,0.0,652.7,0.0,0.01
E2-throughput,device1,tinyllama-q8,13,0.0037,3.65,0,0.0,652.7,0.0,0.01
E2-throughput,device1,tinyllama-q8,14,0.0026,2.61,0,0.0,652.6,0.0,0.01
E2-throughput,device1,tinyllama-q8,15,0.0033,3.3,0,0.0,652.6,0.8,0.01
E2-throughput,device1,tinyllama-q8,16,0.0032,3.18,0,0.0,652.6,0.8,0.01
E2-throughput,device1,tinyllama-q8,17,0.0032,3.17,0,0.0,652.6,0.0,0.01
E2-throughput,device1,tinyllama-q8,18,0.0032,3.22,0,0.0,652.6,0.0,0.01
E2-throughput,device1,tinyllama-q8,19,0.0034,3.43,0,0.0,652.6,0.0,0.01
E2-throughput,device1,tinyllama-q8,20,0.0032,3.23,0,0.0,652.6,0.8,0.01
E2-throughput,device1,phi3:mini,1,22.8019,5878.9,100,4.39,4290.1,42.5,5.66
E2-throughput,device1,phi3:mini,2,17.4802,245.85,100,5.72,3531.8,49.7,5.66
E2-throughput,device1,phi3:mini,3,17.3046,244.33,100,5.78,3534.7,49.8,5.66
E2-throughput,device1,phi3:mini,4,17.4506,234.75,100,5.73,3534.6,49.8,5.66
E2-throughput,device1,phi3:mini,5,17.5282,210.28,100,5.71,3538.1,49.8,5.66
E2-throughput,device1,phi3:mini,6,17.6007,228.42,100,5.68,3539.9,49.8,5.66
E2-throughput,device1,phi3:mini,7,17.4809,225.62,100,5.72,3540.3,49.7,5.66
E2-throughput,device1,phi3:mini,8,17.2356,229.48,100,5.8,3540.8,49.5,5.66
E2-throughput,device1,phi3:mini,9,17.7155,230.99,100,5.64,3542.2,49.7,5.66
E2-throughput,device1,phi3:mini,10,18.3786,231.64,100,5.44,3542.4,49.5,5.66
E2-throughput,device1,phi3:mini,11,17.4867,258.46,100,5.72,3544.8,49.6,5.66
E2-throughput,device1,phi3:mini,12,17.6296,225.34,100,5.67,3545.7,49.7,5.66
E2-throughput,device1,phi3:mini,13,17.0473,247.27,100,5.87,3548.4,49.7,5.66
E2-throughput,device1,phi3:mini,14,17.8034,243.94,100,5.62,3548.9,49.8,5.66
E2-throughput,device1,phi3:mini,15,18.3385,217.8,100,5.45,3548.3,49.5,5.66
E2-throughput,device1,phi3:mini,16,17.4016,232.17,100,5.75,3546.8,49.7,5.66
E2-throughput,device1,phi3:mini,17,17.4079,233.17,100,5.74,3547.0,49.7,5.66
E2-throughput,device1,phi3:mini,18,18.0368,233.97,100,5.54,3548.5,49.5,5.66
E2-throughput,device1,phi3:mini,19,17.9752,244.61,100,5.56,3547.0,49.7,5.66
E2-throughput,device1,phi3:mini,20,17.5278,224.67,100,5.71,3548.7,49.7,5.66
E2-throughput,device1,phi3-q5,1,0.0041,4.05,0,0.0,661.4,0.0,0.01
E2-throughput,device1,phi3-q5,2,0.0039,3.89,0,0.0,661.4,0.8,0.01
E2-throughput,device1,phi3-q5,3,0.005,4.95,0,0.0,661.4,0.8,0.01
E2-throughput,device1,phi3-q5,4,0.0037,3.71,0,0.0,661.4,0.8,0.01
E2-throughput,device1,phi3-q5,5,0.0034,3.43,0,0.0,661.4,0.0,0.01
E2-throughput,device1,phi3-q5,6,0.0045,4.51,0,0.0,661.4,0.0,0.01
E2-throughput,device1,phi3-q5,7,0.0042,4.2,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q5,8,0.0032,3.17,0,0.0,661.7,3.3,0.01
E2-throughput,device1,phi3-q5,9,0.0039,3.88,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,10,0.0029,2.94,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q5,11,0.0049,4.93,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,12,0.0034,3.44,0,0.0,661.7,1.6,0.01
E2-throughput,device1,phi3-q5,13,0.0043,4.3,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,14,0.0028,2.81,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q5,15,0.0032,3.15,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q5,16,0.003,2.98,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,17,0.0036,3.58,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q5,18,0.0033,3.25,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,19,0.004,3.96,0,0.0,661.7,0.0,0.01
E2-throughput,device1,phi3-q5,20,0.0029,2.86,0,0.0,661.7,0.8,0.01
E2-throughput,device1,phi3-q8,1,0.0053,5.26,0,0.0,660.0,0.8,0.0
E2-throughput,device1,phi3-q8,2,0.0035,3.47,0,0.0,660.0,0.0,0.0
E2-throughput,device1,phi3-q8,3,0.0029,2.85,0,0.0,660.0,0.0,0.0
E2-throughput,device1,phi3-q8,4,0.0033,3.28,0,0.0,660.0,0.8,0.0
E2-throughput,device1,phi3-q8,5,0.0041,4.15,0,0.0,660.0,1.6,0.0
E2-throughput,device1,phi3-q8,6,0.0041,4.13,0,0.0,660.0,0.0,0.0
E2-throughput,device1,phi3-q8,7,0.0036,3.58,0,0.0,660.0,0.8,0.0
E2-throughput,device1,phi3-q8,8,0.0038,3.76,0,0.0,660.0,0.8,0.0
E2-throughput,device1,phi3-q8,9,0.0037,3.66,0,0.0,660.2,0.0,0.0
E2-throughput,device1,phi3-q8,10,0.0036,3.62,0,0.0,660.2,0.8,0.0
E2-throughput,device1,phi3-q8,11,0.0033,3.3,0,0.0,660.2,0.8,0.0
E2-throughput,device1,phi3-q8,12,0.0033,3.25,0,0.0,660.5,0.0,0.0
E2-throughput,device1,phi3-q8,13,0.0038,3.75,0,0.0,660.5,0.8,0.0
E2-throughput,device1,phi3-q8,14,0.0032,3.21,0,0.0,660.5,0.8,0.0
E2-throughput,device1,phi3-q8,15,0.0032,3.21,0,0.0,660.5,1.6,0.0
E2-throughput,device1,phi3-q8,16,0.0035,3.54,0,0.0,660.5,0.0,0.0
E2-throughput,device1,phi3-q8,17,0.0031,3.14,0,0.0,660.5,0.8,0.0
E2-throughput,device1,phi3-q8,18,0.0023,2.33,0,0.0,660.7,0.0,0.0
E2-throughput,device1,phi3-q8,19,0.0025,2.45,0,0.0,660.7,0.8,0.0
E2-throughput,device1,phi3-q8,20,0.0016,1.64,0,0.0,660.7,0.0,0.0
E2-throughput,device1,qwen2.5:3b,1,14.0897,4358.88,73,5.18,2755.2,41.6,4.79
E2-throughput,device1,qwen2.5:3b,2,10.5151,354.64,73,6.94,2733.7,47.9,4.79
E2-throughput,device1,qwen2.5:3b,3,10.7218,352.34,73,6.81,2740.1,48.4,4.79
E2-throughput,device1,qwen2.5:3b,4,10.7591,461.36,73,6.78,2740.9,47.9,4.79
E2-throughput,device1,qwen2.5:3b,5,9.8838,358.01,73,7.39,2741.4,48.1,4.79
E2-throughput,device1,qwen2.5:3b,6,10.4425,398.96,73,6.99,2744.8,48.3,4.79
E2-throughput,device1,qwen2.5:3b,7,10.5112,381.5,73,6.94,2748.5,48.2,4.79
E2-throughput,device1,qwen2.5:3b,8,11.0147,377.93,73,6.63,2753.9,47.9,4.79
E2-throughput,device1,qwen2.5:3b,9,10.4158,401.24,73,7.01,2756.6,48.1,4.79
E2-throughput,device1,qwen2.5:3b,10,10.1935,369.16,73,7.16,2756.8,48.3,4.79
E2-throughput,device1,qwen2.5:3b,11,10.2524,331.61,73,7.12,2757.5,48.0,4.79
E2-throughput,device1,qwen2.5:3b,12,10.8465,358.14,73,6.73,2757.2,48.1,4.79
E2-throughput,device1,qwen2.5:3b,13,10.6634,391.51,73,6.85,2760.9,48.0,4.79
E2-throughput,device1,qwen2.5:3b,14,10.1588,340.99,73,7.19,2761.1,48.1,4.79
E2-throughput,device1,qwen2.5:3b,15,9.9735,339.42,73,7.32,2761.1,48.2,4.79
E2-throughput,device1,qwen2.5:3b,16,10.6068,390.34,73,6.88,2761.1,48.2,4.79
E2-throughput,device1,qwen2.5:3b,17,10.2693,368.32,73,7.11,2760.6,48.2,4.79
E2-throughput,device1,qwen2.5:3b,18,10.3852,386.18,73,7.03,2760.6,48.2,4.79
E2-throughput,device1,qwen2.5:3b,19,9.9546,358.15,73,7.33,2761.9,48.1,4.79
E2-throughput,device1,qwen2.5:3b,20,9.8707,350.4,73,7.4,2762.1,48.1,4.79
E2-throughput,device1,qwen-q5,1,0.0047,4.7,0,0.0,806.9,9.0,0.0
E2-throughput,device1,qwen-q5,2,0.0021,2.12,0,0.0,807.1,8.3,0.0
E2-throughput,device1,qwen-q5,3,0.0021,2.1,0,0.0,808.5,8.3,0.0
E2-throughput,device1,qwen-q5,4,0.0018,1.83,0,0.0,807.6,9.1,0.0
E2-throughput,device1,qwen-q5,5,0.0021,2.13,0,0.0,808.7,8.3,0.0
E2-throughput,device1,qwen-q5,6,0.0021,2.13,0,0.0,806.5,3.4,0.0
E2-throughput,device1,qwen-q5,7,0.0035,3.48,0,0.0,806.0,0.0,0.0
E2-throughput,device1,qwen-q5,8,0.0024,2.4,0,0.0,806.0,0.0,0.0
E2-throughput,device1,qwen-q5,9,0.0027,2.73,0,0.0,806.0,0.0,0.0
E2-throughput,device1,qwen-q5,10,0.0023,2.28,0,0.0,806.3,0.0,0.0
E2-throughput,device1,qwen-q5,11,0.0038,3.82,0,0.0,806.3,0.8,0.0
E2-throughput,device1,qwen-q5,12,0.0032,3.22,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q5,13,0.0037,3.71,0,0.0,806.2,0.8,0.0
E2-throughput,device1,qwen-q5,14,0.0034,3.36,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q5,15,0.0036,3.56,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q5,16,0.0029,2.93,0,0.0,806.2,0.8,0.0
E2-throughput,device1,qwen-q5,17,0.003,3.01,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q5,18,0.0033,3.29,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q5,19,0.003,2.95,0,0.0,806.2,1.6,0.0
E2-throughput,device1,qwen-q5,20,0.0027,2.73,0,0.0,806.2,0.0,0.0
E2-throughput,device1,qwen-q8,1,0.004,4.03,0,0.0,807.6,0.8,0.01
E2-throughput,device1,qwen-q8,2,0.004,3.97,0,0.0,807.6,0.0,0.01
E2-throughput,device1,qwen-q8,3,0.0033,3.3,0,0.0,807.6,0.0,0.01
E2-throughput,device1,qwen-q8,4,0.0031,3.11,0,0.0,807.8,0.0,0.01
E2-throughput,device1,qwen-q8,5,0.0032,3.23,0,0.0,807.8,1.6,0.01
E2-throughput,device1,qwen-q8,6,0.003,2.99,0,0.0,807.8,0.0,0.01
E2-throughput,device1,qwen-q8,7,0.0075,7.53,0,0.0,807.8,0.8,0.01
E2-throughput,device1,qwen-q8,8,0.0059,5.94,0,0.0,807.8,0.8,0.01
E2-throughput,device1,qwen-q8,9,0.003,3.0,0,0.0,805.9,0.0,0.01
E2-throughput,device1,qwen-q8,10,0.0031,3.09,0,0.0,805.9,0.8,0.01
E2-throughput,device1,qwen-q8,11,0.0035,3.55,0,0.0,805.9,0.8,0.01
E2-throughput,device1,qwen-q8,12,0.0031,3.14,0,0.0,805.8,0.0,0.01
E2-throughput,device1,qwen-q8,13,0.0032,3.24,0,0.0,805.8,0.8,0.01
E2-throughput,device1,qwen-q8,14,0.0033,3.3,0,0.0,805.6,0.0,0.01
E2-throughput,device1,qwen-q8,15,0.0028,2.77,0,0.0,805.5,0.8,0.01
E2-throughput,device1,qwen-q8,16,0.0037,3.74,0,0.0,805.5,0.0,0.01
E2-throughput,device1,qwen-q8,17,0.0028,2.78,0,0.0,805.5,0.8,0.01
E2-throughput,device1,qwen-q8,18,0.0035,3.52,0,0.0,805.5,0.0,0.01
E2-throughput,device1,qwen-q8,19,0.0035,3.52,0,0.0,805.5,0.0,0.01
E2-throughput,device1,qwen-q8,20,0.0035,3.49,0,0.0,805.5,0.0,0.01
E2-throughput,device1,mistral:7b,1,38.3735,11510.46,98,2.55,5393.5,41.6,5.69
E2-throughput,device1,mistral:7b,2,26.9217,335.44,98,3.64,5091.4,49.8,5.69
E2-throughput,device1,mistral:7b,3,31.5271,378.04,98,3.11,5094.1,50.1,5.69
E2-throughput,device1,mistral:7b,4,27.8407,313.02,98,3.52,5100.5,50.0,5.69
E2-throughput,device1,mistral:7b,5,27.0513,313.28,98,3.62,5098.6,50.2,5.69
E2-throughput,device1,mistral:7b,6,27.3545,308.14,98,3.58,5100.3,50.0,5.69
E2-throughput,device1,mistral:7b,7,27.0809,339.06,98,3.62,5100.9,49.8,5.69
E2-throughput,device1,mistral:7b,8,27.1451,319.48,98,3.61,5101.4,50.1,5.69
E2-throughput,device1,mistral:7b,9,27.5637,347.69,98,3.56,5103.3,49.8,5.69
E2-throughput,device1,mistral:7b,10,27.9934,323.46,98,3.5,5104.4,49.9,5.69
E2-throughput,device1,mistral:7b,11,26.9494,348.19,98,3.64,5102.6,49.9,5.69
E2-throughput,device1,mistral:7b,12,26.8138,327.7,98,3.65,5102.1,49.9,5.69
E2-throughput,device1,mistral:7b,13,27.8624,345.24,98,3.52,5104.0,50.2,5.69
E2-throughput,device1,mistral:7b,14,28.34,297.56,98,3.46,5104.7,50.0,5.69
E2-throughput,device1,mistral:7b,15,29.0005,322.27,98,3.38,5104.7,50.0,5.69
E2-throughput,device1,mistral:7b,16,28.1578,389.29,98,3.48,5104.0,49.9,5.69
E2-throughput,device1,mistral:7b,17,27.6974,331.67,98,3.54,5103.6,49.9,5.69
E2-throughput,device1,mistral:7b,18,27.7276,308.69,98,3.53,5103.5,49.9,5.69
E2-throughput,device1,mistral:7b,19,27.2639,335.45,98,3.59,5105.2,49.8,5.69
E2-throughput,device1,mistral:7b,20,27.111,341.62,98,3.61,5104.9,49.8,5.69
E2-throughput,device1,mistral-q5,1,0.0088,8.75,0,0.0,622.3,0.8,0.0
E2-throughput,device1,mistral-q5,2,0.0022,2.2,0,0.0,622.3,0.0,0.0
E2-throughput,device1,mistral-q5,3,0.0036,3.57,0,0.0,622.5,0.0,0.0
E2-throughput,device1,mistral-q5,4,0.0037,3.66,0,0.0,622.5,1.7,0.0
E2-throughput,device1,mistral-q5,5,0.0061,6.11,0,0.0,622.5,0.0,0.0
E2-throughput,device1,mistral-q5,6,0.0042,4.17,0,0.0,622.5,0.0,0.0
E2-throughput,device1,mistral-q5,7,0.0041,4.12,0,0.0,622.5,0.0,0.0
E2-throughput,device1,mistral-q5,8,0.0037,3.73,0,0.0,622.8,0.8,0.0
E2-throughput,device1,mistral-q5,9,0.0047,4.69,0,0.0,622.8,0.0,0.0
E2-throughput,device1,mistral-q5,10,0.004,4.01,0,0.0,622.8,0.8,0.0
E2-throughput,device1,mistral-q5,11,0.004,4.01,0,0.0,622.8,0.0,0.0
E2-throughput,device1,mistral-q5,12,0.0036,3.56,0,0.0,622.8,0.0,0.0
E2-throughput,device1,mistral-q5,13,0.0031,3.06,0,0.0,622.8,0.0,0.0
E2-throughput,device1,mistral-q5,14,0.0037,3.71,0,0.0,622.8,0.0,0.0
E2-throughput,device1,mistral-q5,15,0.0034,3.44,0,0.0,622.7,0.0,0.0
E2-throughput,device1,mistral-q5,16,0.0039,3.94,0,0.0,622.7,0.0,0.0
E2-throughput,device1,mistral-q5,17,0.004,4.01,0,0.0,622.7,0.0,0.0
E2-throughput,device1,mistral-q5,18,0.0031,3.14,0,0.0,623.0,0.8,0.0
E2-throughput,device1,mistral-q5,19,0.0033,3.34,0,0.0,623.0,0.0,0.0
E2-throughput,device1,mistral-q5,20,0.0034,3.42,0,0.0,623.0,0.8,0.0
E2-throughput,device1,mistral-q8,1,0.004,4.04,0,0.0,624.6,0.0,0.0
E2-throughput,device1,mistral-q8,2,0.0059,5.86,0,0.0,624.6,1.6,0.0
E2-throughput,device1,mistral-q8,3,0.0042,4.19,0,0.0,624.8,0.8,0.0
E2-throughput,device1,mistral-q8,4,0.0038,3.77,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,5,0.0036,3.64,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,6,0.0033,3.33,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,7,0.0041,4.14,0,0.0,624.8,0.8,0.0
E2-throughput,device1,mistral-q8,8,0.0042,4.22,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,9,0.0036,3.64,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,10,0.0074,7.36,0,0.0,624.8,1.6,0.0
E2-throughput,device1,mistral-q8,11,0.0037,3.72,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,12,0.0041,4.06,0,0.0,624.8,1.7,0.0
E2-throughput,device1,mistral-q8,13,0.0039,3.88,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,14,0.0032,3.23,0,0.0,624.8,0.8,0.0
E2-throughput,device1,mistral-q8,15,0.005,5.05,0,0.0,624.8,0.8,0.0
E2-throughput,device1,mistral-q8,16,0.0045,4.45,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,17,0.0041,4.08,0,0.0,624.8,0.0,0.0
E2-throughput,device1,mistral-q8,18,0.0034,3.43,0,0.0,625.1,0.0,0.0
E2-throughput,device1,mistral-q8,19,0.004,4.0,0,0.0,625.1,1.6,0.0
E2-throughput,device1,mistral-q8,20,0.0044,4.4,0,0.0,625.1,0.0,0.0
