experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device1,qwen2.5:3b,5,12.2588,483.8,73,5.95,2655.5,47.9,9.17
E1,device1,qwen2.5:3b,6,13.1182,446.25,73,5.56,2657.4,48.6,9.17
E1,device1,qwen2.5:3b,7,17.3869,900.5,73,4.2,2661.9,47.7,9.17
E1,device1,qwen2.5:3b,8,12.9179,572.73,73,5.65,2663.7,48.0,9.17
E1,device1,qwen2.5:3b,9,15.6701,402.19,73,4.66,2663.4,48.3,9.17
E1,device1,qwen2.5:3b,10,11.2594,486.03,73,6.48,2663.1,47.9,9.17
E1,device1,qwen2.5:3b,11,11.687,391.27,73,6.25,2662.4,47.9,9.17
E1,device1,qwen2.5:3b,12,12.2128,392.66,73,5.98,2661.5,47.9,9.17
E1,device1,qwen2.5:3b,13,11.1348,368.44,73,6.56,2662.4,48.1,9.17
E1,device1,qwen2.5:3b,14,12.4492,393.9,73,5.86,2662.4,48.1,9.17
E1,device1,qwen2.5:3b,15,10.7357,405.72,73,6.8,2665.8,48.0,9.17
E1,device1,qwen2.5:3b,16,11.9623,353.58,73,6.1,2669.3,48.1,9.17
E1,device1,qwen2.5:3b,17,13.9499,409.81,73,5.23,2668.0,48.1,9.17
E1,device1,qwen2.5:3b,18,12.8155,425.14,73,5.7,2670.4,48.3,9.17
E1,device1,qwen2.5:3b,19,11.5069,410.98,73,6.34,2669.6,47.9,9.17
E1,device1,qwen2.5:3b,20,11.134,412.8,73,6.56,2670.4,48.0,9.17
E1,device1,mistral:7b,1,40.2561,10781.47,98,2.43,5358.1,42.4,16.86
E1,device1,mistral:7b,2,29.178,362.44,98,3.36,5001.8,49.9,16.86
E1,device1,mistral:7b,3,41.9691,334.25,98,2.34,5031.8,50.7,16.86
E1,device1,mistral:7b,4,29.6723,367.65,98,3.3,5011.3,50.1,16.86
E1,device1,mistral:7b,5,30.7532,369.54,98,3.19,5013.0,49.8,16.86
E1,device1,mistral:7b,6,28.9923,346.73,98,3.38,5012.1,49.8,16.86
E1,device1,mistral:7b,7,29.5963,378.83,98,3.31,5013.8,49.9,16.86
E1,device1,mistral:7b,8,29.9515,434.92,98,3.27,5016.2,49.8,16.86
E1,device1,mistral:7b,9,30.8543,359.53,98,3.18,5015.9,49.7,16.86
E1,device1,mistral:7b,10,34.2771,373.66,98,2.86,5015.1,49.8,16.86
E1,device1,mistral:7b,11,29.1922,378.21,98,3.36,5012.8,49.9,16.86
E1,device1,mistral:7b,12,28.9308,340.24,98,3.39,5014.5,49.8,16.86
E1,device1,mistral:7b,13,28.5671,340.3,98,3.43,5015.2,49.9,16.86
E1,device1,mistral:7b,14,28.6571,355.26,98,3.42,5016.3,49.9,16.86
E1,device1,mistral:7b,15,28.7461,360.24,98,3.41,5016.0,49.9,16.86
E1,device1,mistral:7b,16,28.7026,342.53,98,3.41,5018.1,49.9,16.86
E1,device1,mistral:7b,17,29.1837,341.27,98,3.36,5018.3,49.8,16.86
E1,device1,mistral:7b,18,28.4634,347.48,98,3.44,5018.3,49.8,16.86
E1,device1,mistral:7b,19,28.7523,385.73,98,3.41,5017.8,49.9,16.86
E1,device1,mistral:7b,20,28.4735,320.78,98,3.44,5013.7,50.0,16.86
