experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device3,qwen2.5:3b,4,6.9081,340.6,86,12.45,2527.7,47.7,6.46
E1,device3,qwen2.5:3b,5,6.7755,310.46,86,12.69,2526.7,47.4,6.46
E1,device3,qwen2.5:3b,6,6.6903,296.24,86,12.85,2528.1,47.6,6.46
E1,device3,qwen2.5:3b,7,6.8922,307.39,86,12.48,2528.8,47.8,6.46
E1,device3,qwen2.5:3b,8,6.9639,308.44,86,12.35,2528.9,47.6,6.46
E1,device3,qwen2.5:3b,9,6.9185,308.67,86,12.43,2529.9,47.8,6.46
E1,device3,qwen2.5:3b,10,6.9526,297.62,86,12.37,2531.5,48.1,6.46
E1,device3,qwen2.5:3b,11,6.9545,361.4,86,12.37,2533.6,47.6,6.46
E1,device3,qwen2.5:3b,12,6.7336,342.58,86,12.77,2533.0,48.0,6.46
E1,device3,qwen2.5:3b,13,6.8516,321.62,86,12.55,2525.9,48.3,6.46
E1,device3,qwen2.5:3b,14,6.8635,304.37,86,12.53,2528.1,47.7,6.46
E1,device3,qwen2.5:3b,15,6.8288,337.29,86,12.59,2528.6,47.9,6.46
E1,device3,qwen2.5:3b,16,7.7168,344.38,86,11.14,2528.9,47.8,6.46
E1,device3,qwen2.5:3b,17,6.8773,316.03,86,12.5,2528.4,47.5,6.46
E1,device3,qwen2.5:3b,18,6.9115,384.68,86,12.44,2534.5,47.6,6.46
E1,device3,qwen2.5:3b,19,6.8026,372.51,86,12.64,2533.4,47.7,6.46
E1,device3,qwen2.5:3b,20,6.8106,328.29,86,12.63,2531.0,48.1,6.46
E1,device3,mistral:7b,1,22.8351,7882.87,100,4.38,5151.7,38.4,9.34
E1,device3,mistral:7b,2,15.4165,230.87,100,6.49,4951.1,49.5,9.34
E1,device3,mistral:7b,3,15.6514,292.2,100,6.39,4949.8,49.6,9.34
E1,device3,mistral:7b,4,16.2946,308.85,100,6.14,4948.8,49.8,9.34
E1,device3,mistral:7b,5,15.8349,277.15,100,6.32,4949.8,49.5,9.34
E1,device3,mistral:7b,6,15.6439,263.94,100,6.39,4956.9,49.6,9.34
E1,device3,mistral:7b,7,15.5369,230.88,100,6.44,4957.3,49.7,9.34
E1,device3,mistral:7b,8,15.5754,293.81,100,6.42,4957.3,49.7,9.34
E1,device3,mistral:7b,9,15.5943,292.59,100,6.41,4952.2,49.8,9.34
E1,device3,mistral:7b,10,15.5592,270.61,100,6.43,4953.2,49.8,9.34
E1,device3,mistral:7b,11,15.5309,300.71,100,6.44,4952.8,49.6,9.34
E1,device3,mistral:7b,12,15.5736,263.93,100,6.42,4952.7,49.7,9.34
E1,device3,mistral:7b,13,15.6136,318.06,100,6.4,4953.9,49.9,9.34
E1,device3,mistral:7b,14,15.5587,294.08,100,6.43,4954.2,49.8,9.34
E1,device3,mistral:7b,15,15.9458,308.46,100,6.27,4955.7,49.6,9.34
E1,device3,mistral:7b,16,15.5117,254.91,100,6.45,4954.6,49.5,9.34
E1,device3,mistral:7b,17,16.0569,243.97,100,6.23,4957.6,49.6,9.34
E1,device3,mistral:7b,18,15.8415,314.43,100,6.31,4957.9,49.6,9.34
E1,device3,mistral:7b,19,15.5354,228.62,100,6.44,4955.8,49.6,9.34
E1,device3,mistral:7b,20,15.6776,265.86,100,6.38,4954.9,49.8,9.34
