experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device1,qwen2.5:3b,8,10.5959,378.96,73,6.89,2699.0,48.0,4.93
E1,device1,qwen2.5:3b,9,12.578,359.85,73,5.8,2698.7,48.2,4.93
E1,device1,qwen2.5:3b,10,11.0697,585.66,73,6.59,2701.9,47.5,4.93
E1,device1,qwen2.5:3b,11,16.2877,336.16,73,4.48,2743.6,60.2,4.93
E1,device1,qwen2.5:3b,12,18.2708,594.31,73,4.0,2772.5,56.4,4.93
E1,device1,qwen2.5:3b,13,13.6125,661.28,73,5.36,2778.6,56.3,4.93
E1,device1,qwen2.5:3b,14,13.1409,444.5,73,5.56,2761.5,51.8,4.93
E1,device1,qwen2.5:3b,15,11.5239,367.95,73,6.33,2715.2,48.0,4.93
E1,device1,qwen2.5:3b,16,11.3563,488.77,73,6.43,2719.1,47.9,4.93
E1,device1,qwen2.5:3b,17,12.6868,389.02,73,5.75,2719.1,48.2,4.93
E1,device1,qwen2.5:3b,18,13.5063,544.68,73,5.4,2718.0,48.0,4.93
E1,device1,qwen2.5:3b,19,12.0226,375.35,73,6.07,2721.1,47.9,4.93
E1,device1,qwen2.5:3b,20,12.1066,398.24,73,6.03,2722.6,47.9,4.93
E1,device1,mistral:7b,1,51.1787,16074.07,98,1.91,5344.7,40.6,32.83
E1,device1,mistral:7b,2,37.4,617.4,98,2.62,5096.3,49.9,32.83
E1,device1,mistral:7b,3,30.6115,359.21,98,3.2,5099.5,49.9,32.83
E1,device1,mistral:7b,4,33.0486,336.14,98,2.97,5100.8,50.0,32.83
E1,device1,mistral:7b,5,46.228,346.24,98,2.12,5101.7,49.8,32.83
E1,device1,mistral:7b,6,35.9449,426.45,98,2.73,5103.8,50.0,32.83
E1,device1,mistral:7b,7,33.3887,317.29,98,2.94,5106.2,49.8,32.83
E1,device1,mistral:7b,8,31.627,360.17,98,3.1,5106.8,49.9,32.83
E1,device1,mistral:7b,9,40.2027,360.0,98,2.44,5105.9,50.1,32.83
E1,device1,mistral:7b,10,52.8046,494.98,98,1.86,5109.5,49.4,32.83
E1,device1,mistral:7b,11,39.7158,351.15,98,2.47,5109.2,50.0,32.83
E1,device1,mistral:7b,12,60.3185,354.39,98,1.62,5108.6,48.1,32.83
E1,device1,mistral:7b,13,53.3728,402.98,98,1.84,5109.5,49.2,32.83
E1,device1,mistral:7b,14,39.344,507.84,98,2.49,5132.5,52.3,32.83
E1,device1,mistral:7b,15,29.4557,904.26,98,3.33,5108.9,49.7,32.83
E1,device1,mistral:7b,16,49.1604,351.85,98,1.99,5113.0,49.4,32.83
E1,device1,mistral:7b,17,42.6737,601.88,98,2.3,5113.2,49.3,32.83
E1,device1,mistral:7b,18,32.1262,365.37,98,3.05,5114.0,49.9,32.83
E1,device1,mistral:7b,19,40.3998,482.33,98,2.43,5115.2,49.7,32.83
E1,device1,mistral:7b,20,31.5396,346.28,98,3.11,5115.3,50.1,32.83
