experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device3,tinyllama-q8,4,4.0102,139.96,100,24.94,1743.5,50.9,2.83
E2-throughput,device3,tinyllama-q8,5,3.9807,122.68,100,25.12,1727.1,48.3,2.83
E2-throughput,device3,tinyllama-q8,6,4.0284,183.09,100,24.82,1727.9,48.7,2.83
E2-throughput,device3,tinyllama-q8,7,4.0169,151.78,100,24.9,1717.4,48.7,2.83
E2-throughput,device3,tinyllama-q8,8,3.9298,115.93,100,25.45,1711.2,47.5,2.83
E2-throughput,device3,tinyllama-q8,9,4.0175,178.91,100,24.89,1708.7,48.5,2.83
E2-throughput,device3,tinyllama-q8,10,3.9958,198.56,100,25.03,1708.1,48.5,2.83
E2-throughput,device3,tinyllama-q8,11,3.9808,142.12,100,25.12,1709.6,48.2,2.83
E2-throughput,device3,tinyllama-q8,12,3.9998,174.06,100,25.0,1712.6,48.4,2.83
E2-throughput,device3,tinyllama-q8,13,4.0433,158.1,100,24.73,1713.8,47.7,2.83
E2-throughput,device3,tinyllama-q8,14,4.1008,191.96,100,24.39,1711.3,48.4,2.83
E2-throughput,device3,tinyllama-q8,15,4.1064,152.85,100,24.35,1709.8,48.6,2.83
E2-throughput,device3,tinyllama-q8,16,4.0513,152.17,100,24.68,1711.4,48.0,2.83
E2-throughput,device3,tinyllama-q8,17,4.0323,134.94,100,24.8,1712.1,47.6,2.83
E2-throughput,device3,tinyllama-q8,18,4.1314,173.63,100,24.2,1709.8,47.8,2.83
E2-throughput,device3,tinyllama-q8,19,4.0791,150.07,100,24.52,1713.2,48.0,2.83
E2-throughput,device3,tinyllama-q8,20,4.0663,169.64,100,24.59,1712.3,47.9,2.83
E2-throughput,device3,phi3:mini,1,11.7716,4044.41,100,8.5,4177.7,39.9,6.1
E2-throughput,device3,phi3:mini,2,7.9696,219.61,100,12.55,3477.5,48.8,6.1
E2-throughput,device3,phi3:mini,3,7.9381,185.38,100,12.6,3471.9,49.7,6.1
E2-throughput,device3,phi3:mini,4,7.8831,179.63,100,12.69,3475.0,49.1,6.1
E2-throughput,device3,phi3:mini,5,8.3583,222.39,100,11.96,3474.7,49.7,6.1
E2-throughput,device3,phi3:mini,6,8.314,149.16,100,12.03,3475.1,49.3,6.1
E2-throughput,device3,phi3:mini,7,8.174,181.78,100,12.23,3475.8,49.1,6.1
E2-throughput,device3,phi3:mini,8,8.2066,217.57,100,12.19,3478.3,49.2,6.1
E2-throughput,device3,phi3:mini,9,8.2555,215.55,100,12.11,3479.5,49.7,6.1
E2-throughput,device3,phi3:mini,10,8.2494,146.32,100,12.12,3477.3,49.7,6.1
E2-throughput,device3,phi3:mini,11,8.1799,200.95,100,12.23,3478.1,49.5,6.1
E2-throughput,device3,phi3:mini,12,8.2722,212.04,100,12.09,3478.0,49.1,6.1
E2-throughput,device3,phi3:mini,13,8.2529,199.08,100,12.12,3473.4,49.6,6.1
E2-throughput,device3,phi3:mini,14,8.2286,140.36,100,12.15,3478.2,49.7,6.1
E2-throughput,device3,phi3:mini,15,8.1439,187.65,100,12.28,3478.0,49.7,6.1
E2-throughput,device3,phi3:mini,16,8.13,187.36,100,12.3,3476.5,49.5,6.1
E2-throughput,device3,phi3:mini,17,8.2071,161.08,100,12.18,3476.4,49.3,6.1
E2-throughput,device3,phi3:mini,18,8.3211,237.68,100,12.02,3474.7,49.4,6.1
E2-throughput,device3,phi3:mini,19,8.9098,152.06,100,11.22,3475.7,49.2,6.1
E2-throughput,device3,phi3:mini,20,8.4656,172.87,100,11.81,3477.8,49.1,6.1
E2-throughput,device3,phi3-q5,1,14.0576,4605.18,100,7.11,4759.0,40.5,8.26
E2-throughput,device3,phi3-q5,2,9.8752,244.32,100,10.13,4037.5,49.6,8.26
E2-throughput,device3,phi3-q5,3,10.3985,150.89,100,9.62,4024.4,49.5,8.26
E2-throughput,device3,phi3-q5,4,11.361,174.87,100,8.8,4018.4,49.5,8.26
E2-throughput,device3,phi3-q5,5,12.5389,225.02,100,7.98,4019.4,49.4,8.26
E2-throughput,device3,phi3-q5,6,13.391,211.33,100,7.47,4020.5,49.6,8.26
E2-throughput,device3,phi3-q5,7,13.1673,218.66,100,7.59,4021.7,49.4,8.26
E2-throughput,device3,phi3-q5,8,10.6882,238.48,100,9.36,4022.0,49.3,8.26
E2-throughput,device3,phi3-q5,9,9.2874,203.2,100,10.77,4020.8,49.2,8.26
E2-throughput,device3,phi3-q5,10,10.0353,223.64,100,9.96,4020.4,49.6,8.26
E2-throughput,device3,phi3-q5,11,10.0143,171.7,100,9.99,4020.7,49.3,8.26
E2-throughput,device3,phi3-q5,12,9.9161,184.2,100,10.08,4021.4,49.5,8.26
E2-throughput,device3,phi3-q5,13,9.9275,201.1,100,10.07,4018.4,49.4,8.26
E2-throughput,device3,phi3-q5,14,9.9011,180.22,100,10.1,4019.9,49.3,8.26
E2-throughput,device3,phi3-q5,15,9.9073,210.58,100,10.09,4020.5,49.5,8.26
E2-throughput,device3,phi3-q5,16,9.9354,167.5,100,10.07,4018.1,49.6,8.26
E2-throughput,device3,phi3-q5,17,9.9056,209.96,100,10.1,4021.7,49.5,8.26
E2-throughput,device3,phi3-q5,18,9.9022,185.69,100,10.1,4026.7,49.3,8.26
E2-throughput,device3,phi3-q5,19,9.9268,183.77,100,10.07,4033.3,49.4,8.26
E2-throughput,device3,phi3-q5,20,10.1487,170.14,100,9.85,4030.3,49.5,8.26
E2-throughput,device3,phi3-q8,1,19.2492,6681.19,100,5.2,5843.3,39.3,13.92
E2-throughput,device3,phi3-q8,2,13.4909,254.89,100,7.41,5209.3,49.7,13.92
E2-throughput,device3,phi3-q8,3,15.5297,251.45,100,6.44,5203.5,49.6,13.92
E2-throughput,device3,phi3-q8,4,13.7499,222.97,100,7.27,5200.1,49.6,13.92
E2-throughput,device3,phi3-q8,5,13.1162,285.38,100,7.62,5199.1,49.6,13.92
E2-throughput,device3,phi3-q8,6,13.0939,216.42,100,7.64,5202.0,49.8,13.92
E2-throughput,device3,phi3-q8,7,13.1033,197.94,100,7.63,5203.6,49.4,13.92
E2-throughput,device3,phi3-q8,8,13.017,234.54,100,7.68,5204.5,49.5,13.92
E2-throughput,device3,phi3-q8,9,13.2704,254.88,100,7.54,5202.6,49.7,13.92
E2-throughput,device3,phi3-q8,10,13.1309,201.19,100,7.62,5203.2,49.6,13.92
E2-throughput,device3,phi3-q8,11,13.8827,260.32,100,7.2,5203.3,49.7,13.92
E2-throughput,device3,phi3-q8,12,14.834,236.76,100,6.74,5202.6,49.4,13.92
E2-throughput,device3,phi3-q8,13,14.0188,260.16,100,7.13,5202.2,49.6,13.92
E2-throughput,device3,phi3-q8,14,13.4811,255.17,100,7.42,5203.2,49.7,13.92
E2-throughput,device3,phi3-q8,15,13.5489,174.81,100,7.38,5201.1,49.6,13.92
E2-throughput,device3,phi3-q8,16,13.6602,193.03,100,7.32,5200.8,49.7,13.92
E2-throughput,device3,phi3-q8,17,13.6435,189.08,100,7.33,5200.9,49.7,13.92
E2-throughput,device3,phi3-q8,18,13.814,206.73,100,7.24,5203.8,49.5,13.92
E2-throughput,device3,phi3-q8,19,13.8533,244.57,100,7.22,5203.8,49.6,13.92
E2-throughput,device3,phi3-q8,20,13.7075,200.49,100,7.3,5205.9,49.4,13.92
E2-throughput,device3,qwen2.5:3b,1,12.2934,5011.49,86,7.0,2575.8,37.3,6.54
E2-throughput,device3,qwen2.5:3b,2,7.9962,415.47,86,10.76,2517.8,47.9,6.54
E2-throughput,device3,qwen2.5:3b,3,7.5154,348.54,86,11.44,2503.9,48.0,6.54
E2-throughput,device3,qwen2.5:3b,4,6.7071,353.26,86,12.82,2505.8,47.7,6.54
E2-throughput,device3,qwen2.5:3b,5,7.0713,355.45,86,12.16,2501.7,47.7,6.54
E2-throughput,device3,qwen2.5:3b,6,7.3539,320.17,86,11.69,2499.2,48.3,6.54
E2-throughput,device3,qwen2.5:3b,7,7.7473,443.06,86,11.1,2498.6,48.1,6.54
E2-throughput,device3,qwen2.5:3b,8,7.4044,314.48,86,11.61,2497.8,47.8,6.54
E2-throughput,device3,qwen2.5:3b,9,6.9521,300.52,86,12.37,2498.0,48.1,6.54
E2-throughput,device3,qwen2.5:3b,10,7.0782,318.48,86,12.15,2498.5,47.7,6.54
E2-throughput,device3,qwen2.5:3b,11,7.314,352.75,86,11.76,2502.5,47.9,6.54
E2-throughput,device3,qwen2.5:3b,12,7.1928,321.03,86,11.96,2544.3,49.6,6.54
E2-throughput,device3,qwen2.5:3b,13,7.2948,340.39,86,11.79,2521.6,47.6,6.54
E2-throughput,device3,qwen2.5:3b,14,6.8378,318.2,86,12.58,2513.8,48.0,6.54
E2-throughput,device3,qwen2.5:3b,15,7.3651,353.07,86,11.68,2511.7,47.6,6.54
E2-throughput,device3,qwen2.5:3b,16,7.3992,345.96,86,11.62,2511.7,47.9,6.54
E2-throughput,device3,qwen2.5:3b,17,7.4439,368.24,86,11.55,2508.9,48.0,6.54
E2-throughput,device3,qwen2.5:3b,18,7.546,329.41,86,11.4,2510.5,47.9,6.54
E2-throughput,device3,qwen2.5:3b,19,7.2424,320.76,86,11.87,2513.9,48.0,6.54
E2-throughput,device3,qwen2.5:3b,20,7.149,354.52,86,12.03,2513.9,48.2,6.54
E2-throughput,device3,qwen-q5,1,12.9596,4062.93,100,7.72,3067.7,39.7,5.51
E2-throughput,device3,qwen-q5,2,8.7443,374.67,100,11.44,3016.2,48.1,5.51
E2-throughput,device3,qwen-q5,3,9.2841,327.66,100,10.77,2991.7,47.9,5.51
E2-throughput,device3,qwen-q5,4,9.3935,377.18,100,10.65,2992.0,48.0,5.51
E2-throughput,device3,qwen-q5,5,9.3029,360.68,100,10.75,2994.3,47.9,5.51
E2-throughput,device3,qwen-q5,6,9.3741,393.22,100,10.67,2995.2,48.3,5.51
E2-throughput,device3,qwen-q5,7,9.398,382.0,100,10.64,3001.6,48.0,5.51
E2-throughput,device3,qwen-q5,8,10.1071,424.79,100,9.89,2998.6,47.9,5.51
E2-throughput,device3,qwen-q5,9,9.2501,358.93,100,10.81,2998.5,48.1,5.51
E2-throughput,device3,qwen-q5,10,9.7007,365.1,100,10.31,2997.9,48.0,5.51
E2-throughput,device3,qwen-q5,11,9.4789,337.95,100,10.55,2998.1,47.9,5.51
E2-throughput,device3,qwen-q5,12,9.8664,351.56,100,10.14,2998.3,48.3,5.51
E2-throughput,device3,qwen-q5,13,9.6306,338.93,100,10.38,2998.9,47.9,5.51
E2-throughput,device3,qwen-q5,14,9.9679,367.34,100,10.03,3000.5,48.1,5.51
E2-throughput,device3,qwen-q5,15,10.574,364.0,100,9.46,2999.1,48.2,5.51
E2-throughput,device3,qwen-q5,16,9.6548,368.51,100,10.36,2994.9,48.2,5.51
E2-throughput,device3,qwen-q5,17,9.8361,364.98,100,10.17,2999.5,48.0,5.51
E2-throughput,device3,qwen-q5,18,9.8885,336.26,100,10.11,2997.4,48.0,5.51
E2-throughput,device3,qwen-q5,19,10.0172,362.7,100,9.98,2999.7,48.1,5.51
E2-throughput,device3,qwen-q5,20,9.9543,316.17,100,10.05,2998.6,48.3,5.51
E2-throughput,device3,qwen-q8,1,15.1126,5705.41,85,5.62,4205.0,37.1,6.58
E2-throughput,device3,qwen-q8,2,10.413,383.45,85,8.16,4099.7,48.2,6.58
E2-throughput,device3,qwen-q8,3,11.1961,367.14,85,7.59,4100.1,48.1,6.58
E2-throughput,device3,qwen-q8,4,12.181,383.81,85,6.98,4099.9,48.5,6.58
E2-throughput,device3,qwen-q8,5,14.0925,393.7,85,6.03,4101.1,48.5,6.58
E2-throughput,device3,qwen-q8,6,13.2039,442.8,85,6.44,4102.1,48.4,6.58
E2-throughput,device3,qwen-q8,7,13.6066,471.79,85,6.25,4100.6,48.2,6.58
E2-throughput,device3,qwen-q8,8,14.2934,449.6,85,5.95,4102.7,48.3,6.58
E2-throughput,device3,qwen-q8,9,13.2243,444.47,85,6.43,4103.2,48.5,6.58
E2-throughput,device3,qwen-q8,10,11.0803,414.49,85,7.67,4103.1,48.6,6.58
E2-throughput,device3,qwen-q8,11,11.4302,319.3,85,7.44,4104.6,48.5,6.58
E2-throughput,device3,qwen-q8,12,10.1228,417.41,85,8.4,4104.5,48.3,6.58
E2-throughput,device3,qwen-q8,13,10.2984,351.86,85,8.25,4102.6,48.4,6.58
E2-throughput,device3,qwen-q8,14,11.8502,388.07,85,7.17,4103.1,48.7,6.58
E2-throughput,device3,qwen-q8,15,10.2001,409.95,85,8.33,4103.3,48.1,6.58
E2-throughput,device3,qwen-q8,16,10.3489,373.59,85,8.21,4102.7,48.5,6.58
E2-throughput,device3,qwen-q8,17,10.2269,420.08,85,8.31,4103.0,48.3,6.58
E2-throughput,device3,qwen-q8,18,10.1013,352.82,85,8.41,4102.7,48.3,6.58
E2-throughput,device3,qwen-q8,19,10.1122,388.72,85,8.41,4103.5,48.4,6.58
E2-throughput,device3,qwen-q8,20,10.7174,411.39,85,7.93,4104.3,48.4,6.58
E2-throughput,device3,mistral:7b,1,25.0685,8689.43,100,3.99,5242.1,39.1,8.4
E2-throughput,device3,mistral:7b,2,16.3202,324.53,100,6.13,4910.8,49.5,8.4
E2-throughput,device3,mistral:7b,3,17.2881,303.82,100,5.78,4911.9,49.9,8.4
E2-throughput,device3,mistral:7b,4,16.3433,320.14,100,6.12,4913.5,49.6,8.4
E2-throughput,device3,mistral:7b,5,16.1614,284.92,100,6.19,4915.7,49.7,8.4
E2-throughput,device3,mistral:7b,6,16.1518,300.46,100,6.19,4915.8,49.6,8.4
E2-throughput,device3,mistral:7b,7,16.1573,309.24,100,6.19,4915.7,49.7,8.4
E2-throughput,device3,mistral:7b,8,17.279,252.74,100,5.79,4915.7,49.7,8.4
E2-throughput,device3,mistral:7b,9,15.8763,263.77,100,6.3,4909.0,49.8,8.4
E2-throughput,device3,mistral:7b,10,16.1386,230.86,100,6.2,4910.0,49.6,8.4
E2-throughput,device3,mistral:7b,11,17.5824,325.63,100,5.69,4908.9,49.7,8.4
E2-throughput,device3,mistral:7b,12,16.295,333.56,100,6.14,4908.8,49.8,8.4
E2-throughput,device3,mistral:7b,13,17.1893,297.18,100,5.82,4907.8,49.7,8.4
E2-throughput,device3,mistral:7b,14,17.8174,320.89,100,5.61,4909.2,49.8,8.4
E2-throughput,device3,mistral:7b,15,17.7416,254.19,100,5.64,4911.2,49.5,8.4
E2-throughput,device3,mistral:7b,16,17.4247,285.7,100,5.74,4910.3,49.9,8.4
E2-throughput,device3,mistral:7b,17,18.6421,301.2,100,5.36,4910.7,49.8,8.4
E2-throughput,device3,mistral:7b,18,17.6431,278.21,100,5.67,4911.2,49.6,8.4
E2-throughput,device3,mistral:7b,19,16.055,276.59,100,6.23,4910.2,49.6,8.4
E2-throughput,device3,mistral:7b,20,17.045,236.97,100,5.87,4910.2,49.6,8.4
E2-throughput,device3,mistral-q5,1,28.8939,8784.16,100,3.46,5928.0,41.6,9.08
E2-throughput,device3,mistral-q5,2,20.7253,307.46,100,4.83,5646.6,49.7,9.08
E2-throughput,device3,mistral-q5,3,20.7569,316.97,100,4.82,5646.3,49.9,9.08
E2-throughput,device3,mistral-q5,4,19.1433,252.58,100,5.22,5646.7,49.8,9.08
E2-throughput,device3,mistral-q5,5,19.4271,254.06,100,5.15,5649.2,49.8,9.08
E2-throughput,device3,mistral-q5,6,19.1131,281.34,100,5.23,5648.7,49.7,9.08
E2-throughput,device3,mistral-q5,7,18.8345,246.49,100,5.31,5647.1,49.8,9.08
E2-throughput,device3,mistral-q5,8,18.8114,261.74,100,5.32,5649.7,49.8,9.08
E2-throughput,device3,mistral-q5,9,20.017,316.66,100,5.0,5650.3,49.8,9.08
E2-throughput,device3,mistral-q5,10,18.9196,260.57,100,5.29,5651.7,49.8,9.08
E2-throughput,device3,mistral-q5,11,19.0338,276.08,100,5.25,5648.3,49.8,9.08
E2-throughput,device3,mistral-q5,12,19.7956,257.35,100,5.05,5647.9,49.8,9.08
E2-throughput,device3,mistral-q5,13,20.3177,310.07,100,4.92,5647.7,49.7,9.08
E2-throughput,device3,mistral-q5,14,20.4337,324.84,100,4.89,5647.5,49.8,9.08
E2-throughput,device3,mistral-q5,15,19.9891,264.71,100,5.0,5647.5,49.7,9.08
E2-throughput,device3,mistral-q5,16,19.1643,312.05,100,5.22,5648.1,49.7,9.08
E2-throughput,device3,mistral-q5,17,19.0731,291.21,100,5.24,5648.9,49.7,9.08
E2-throughput,device3,mistral-q5,18,19.4444,269.43,100,5.14,5649.5,49.9,9.08
E2-throughput,device3,mistral-q5,19,19.1395,243.0,100,5.22,5647.2,49.9,9.08
E2-throughput,device3,mistral-q5,20,18.9946,227.32,100,5.26,5649.7,49.7,9.08
E2-throughput,device3,mistral-q8,1,92.8294,65350.8,100,1.08,7781.2,30.5,117.19
E2-throughput,device3,mistral-q8,2,27.8638,1205.53,100,3.59,7760.0,47.2,117.19
E2-throughput,device3,mistral-q8,3,26.7642,2150.88,100,3.74,7742.0,48.5,117.19
E2-throughput,device3,mistral-q8,4,26.6901,929.34,100,3.75,7746.1,49.3,117.19
E2-throughput,device3,mistral-q8,5,27.4071,2330.01,100,3.65,7755.8,47.8,117.19
E2-throughput,device3,mistral-q8,6,27.3635,2588.61,100,3.65,7750.5,47.2,117.19
E2-throughput,device3,mistral-q8,7,27.8157,932.4,100,3.6,7740.3,49.3,117.19
E2-throughput,device3,mistral-q8,8,26.5958,442.61,100,3.76,7733.0,49.8,117.19
E2-throughput,device3,mistral-q8,9,27.0907,403.93,100,3.69,7735.0,49.9,117.19
E2-throughput,device3,mistral-q8,10,27.5105,403.4,100,3.63,7735.5,49.7,117.19
E2-throughput,device3,mistral-q8,11,24.979,390.39,100,4.0,7737.4,49.9,117.19
E2-throughput,device3,mistral-q8,12,24.8807,375.03,100,4.02,7739.4,49.9,117.19
E2-throughput,device3,mistral-q8,13,24.61,320.35,100,4.06,7739.2,49.8,117.19
E2-throughput,device3,mistral-q8,14,24.6422,357.32,100,4.06,7732.1,49.8,117.19
E2-throughput,device3,mistral-q8,15,24.6489,312.12,100,4.06,7736.6,49.8,117.19
E2-throughput,device3,mistral-q8,16,25.1934,343.69,100,3.97,7735.4,49.7,117.19
E2-throughput,device3,mistral-q8,17,24.6611,351.92,100,4.05,7737.0,49.9,117.19
E2-throughput,device3,mistral-q8,18,24.7511,380.01,100,4.04,7736.1,49.9,117.19
E2-throughput,device3,mistral-q8,19,24.7814,330.87,100,4.04,7736.1,50.0,117.19
E2-throughput,device3,mistral-q8,20,24.6804,333.85,100,4.05,7737.6,49.9,117.19
