experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,tinyllama-q5,15,8.6472,197.66,100,11.56,1405.1,48.4,2.74
E2-throughput,device1,tinyllama-q5,16,8.9268,171.57,100,11.2,1403.7,48.8,2.74
E2-throughput,device1,tinyllama-q5,17,7.322,173.11,100,13.66,1403.9,48.4,2.74
E2-throughput,device1,tinyllama-q5,18,6.219,154.74,100,16.08,1405.4,48.4,2.74
E2-throughput,device1,tinyllama-q5,19,6.5159,152.79,100,15.35,1405.4,48.4,2.74
E2-throughput,device1,tinyllama-q5,20,6.0074,160.74,100,16.65,1410.0,48.6,2.74
E2-throughput,device1,tinyllama-q8,1,6.5447,1260.14,100,15.28,1779.0,43.8,2.27
E2-throughput,device1,tinyllama-q8,2,6.4467,184.95,100,15.51,1781.6,48.7,2.27
E2-throughput,device1,tinyllama-q8,3,6.4691,172.96,100,15.46,1784.3,48.8,2.27
E2-throughput,device1,tinyllama-q8,4,6.4779,155.22,100,15.44,1784.5,48.8,2.27
E2-throughput,device1,tinyllama-q8,5,6.61,166.6,100,15.13,1786.5,48.3,2.27
E2-throughput,device1,tinyllama-q8,6,5.9872,165.53,100,16.7,1785.6,48.5,2.27
E2-throughput,device1,tinyllama-q8,7,6.1599,147.07,100,16.23,1789.1,49.1,2.27
E2-throughput,device1,tinyllama-q8,8,6.3877,155.16,100,15.65,1790.2,48.3,2.27
E2-throughput,device1,tinyllama-q8,9,6.4349,180.98,100,15.54,1791.0,48.7,2.27
E2-throughput,device1,tinyllama-q8,10,6.4766,179.18,100,15.44,1792.9,48.9,2.27
E2-throughput,device1,tinyllama-q8,11,6.2236,141.82,100,16.07,1795.5,48.5,2.27
E2-throughput,device1,tinyllama-q8,12,5.982,152.13,100,16.72,1795.8,48.3,2.27
E2-throughput,device1,tinyllama-q8,13,6.2992,142.14,100,15.87,1795.8,48.3,2.27
E2-throughput,device1,tinyllama-q8,14,7.0717,192.67,100,14.14,1795.5,49.0,2.27
E2-throughput,device1,tinyllama-q8,15,6.4825,174.01,100,15.43,1796.5,49.1,2.27
E2-throughput,device1,tinyllama-q8,16,6.1173,168.72,100,16.35,1800.4,48.4,2.27
E2-throughput,device1,tinyllama-q8,17,5.9494,162.58,100,16.81,1801.2,49.1,2.27
E2-throughput,device1,tinyllama-q8,18,6.3493,150.52,100,15.75,1800.6,48.7,2.27
E2-throughput,device1,tinyllama-q8,19,6.4261,160.15,100,15.56,1799.4,48.6,2.27
E2-throughput,device1,tinyllama-q8,20,7.0186,167.09,100,14.25,1806.1,48.6,2.27
E2-throughput,device1,phi3:mini,1,40.6651,21638.59,100,2.46,4234.8,33.3,6.65
E2-throughput,device1,phi3:mini,2,21.2818,263.07,100,4.7,3431.2,49.5,6.65
E2-throughput,device1,phi3:mini,3,18.5941,333.68,100,5.38,3431.9,49.7,6.65
E2-throughput,device1,phi3:mini,4,19.3415,230.34,100,5.17,3436.0,49.8,6.65
E2-throughput,device1,phi3:mini,5,19.4983,260.56,100,5.13,3436.7,49.6,6.65
E2-throughput,device1,phi3:mini,6,22.0371,236.32,100,4.54,3438.4,49.5,6.65
E2-throughput,device1,phi3:mini,7,28.9515,242.9,100,3.45,3438.3,48.7,6.65
E2-throughput,device1,phi3:mini,8,21.1356,272.0,100,4.73,3439.3,49.4,6.65
E2-throughput,device1,phi3:mini,9,23.4845,221.59,100,4.26,3438.6,49.4,6.65
E2-throughput,device1,phi3:mini,10,22.6524,217.49,100,4.41,3439.5,49.6,6.65
E2-throughput,device1,phi3:mini,11,24.4156,253.28,100,4.1,3440.5,49.2,6.65
E2-throughput,device1,phi3:mini,12,30.4677,327.87,100,3.28,3441.8,49.0,6.65
E2-throughput,device1,phi3:mini,13,32.438,498.22,100,3.08,3442.5,48.7,6.65
E2-throughput,device1,phi3:mini,14,22.418,264.12,100,4.46,3440.7,49.6,6.65
E2-throughput,device1,phi3:mini,15,19.5227,244.5,100,5.12,3440.8,50.0,6.65
E2-throughput,device1,phi3:mini,16,20.7529,268.94,100,4.82,3444.7,49.7,6.65
E2-throughput,device1,phi3:mini,17,19.7243,256.0,100,5.07,3440.4,49.7,6.65
E2-throughput,device1,phi3:mini,18,18.9914,294.25,100,5.27,3443.5,49.6,6.65
E2-throughput,device1,phi3:mini,19,20.3486,218.76,100,4.91,3445.7,49.8,6.65
E2-throughput,device1,phi3:mini,20,19.1569,268.01,100,5.22,3445.9,49.6,6.65
E2-throughput,device1,phi3-q5,1,48.1564,19145.59,100,2.08,4796.8,36.6,13.17
E2-throughput,device1,phi3-q5,2,22.329,293.47,100,4.48,4041.5,49.8,13.17
E2-throughput,device1,phi3-q5,3,22.4567,236.97,100,4.45,4046.5,49.8,13.17
E2-throughput,device1,phi3-q5,4,21.8444,282.53,100,4.58,4047.7,49.8,13.17
E2-throughput,device1,phi3-q5,5,21.9423,298.76,100,4.56,4049.8,49.7,13.17
E2-throughput,device1,phi3-q5,6,26.5437,312.26,100,3.77,4050.0,49.6,13.17
E2-throughput,device1,phi3-q5,7,21.8619,268.4,100,4.57,4050.2,49.8,13.17
E2-throughput,device1,phi3-q5,8,21.9036,246.56,100,4.57,4050.1,50.0,13.17
E2-throughput,device1,phi3-q5,9,22.7243,281.88,100,4.4,4052.3,49.9,13.17
E2-throughput,device1,phi3-q5,10,26.3605,360.73,100,3.79,4052.0,49.7,13.17
E2-throughput,device1,phi3-q5,11,23.4998,263.34,100,4.26,4051.7,49.8,13.17
E2-throughput,device1,phi3-q5,12,21.0512,298.14,100,4.75,4052.2,49.7,13.17
E2-throughput,device1,phi3-q5,13,22.5804,263.66,100,4.43,4052.2,49.7,13.17
E2-throughput,device1,phi3-q5,14,22.6526,654.6,100,4.41,4053.6,49.7,13.17
E2-throughput,device1,phi3-q5,15,22.7575,263.99,100,4.39,4054.6,49.7,13.17
E2-throughput,device1,phi3-q5,16,27.491,389.81,100,3.64,4055.2,49.6,13.17
E2-throughput,device1,phi3-q5,17,21.9843,234.49,100,4.55,4056.6,49.5,13.17
E2-throughput,device1,phi3-q5,18,27.7087,320.07,100,3.61,4057.2,49.7,13.17
E2-throughput,device1,phi3-q5,19,22.4999,270.21,100,4.44,4058.5,49.8,13.17
E2-throughput,device1,phi3-q5,20,21.4885,281.15,100,4.65,4057.8,49.8,13.17
E2-throughput,device1,phi3-q8,1,84.2246,48281.71,100,1.19,6003.9,28.0,19.18
E2-throughput,device1,phi3-q8,2,33.6001,388.72,100,2.98,5243.4,49.5,19.18
E2-throughput,device1,phi3-q8,3,31.4556,317.11,100,3.18,5247.7,49.3,19.18
E2-throughput,device1,phi3-q8,4,30.9266,333.12,100,3.23,5251.4,49.5,19.18
E2-throughput,device1,phi3-q8,5,29.3201,377.85,100,3.41,5255.8,49.5,19.18
E2-throughput,device1,phi3-q8,6,28.2733,298.58,100,3.54,5257.5,49.8,19.18
E2-throughput,device1,phi3-q8,7,35.8629,263.0,100,2.79,5257.6,49.5,19.18
E2-throughput,device1,phi3-q8,8,32.1081,287.53,100,3.11,5259.3,49.3,19.18
E2-throughput,device1,phi3-q8,9,30.3264,361.84,100,3.3,5261.7,49.7,19.18
E2-throughput,device1,phi3-q8,10,29.4225,345.21,100,3.4,5261.7,49.2,19.18
E2-throughput,device1,phi3-q8,11,27.4979,291.12,100,3.64,5261.1,49.6,19.18
E2-throughput,device1,phi3-q8,12,26.7255,284.87,100,3.74,5261.8,49.7,19.18
E2-throughput,device1,phi3-q8,13,26.3399,293.92,100,3.8,5264.2,49.6,19.18
E2-throughput,device1,phi3-q8,14,30.2831,250.9,100,3.3,5264.5,49.7,19.18
E2-throughput,device1,phi3-q8,15,28.0711,380.17,100,3.56,5262.6,49.7,19.18
E2-throughput,device1,phi3-q8,16,27.8871,263.29,100,3.59,5262.6,49.7,19.18
E2-throughput,device1,phi3-q8,17,37.0028,362.82,100,2.7,5264.0,49.7,19.18
E2-throughput,device1,phi3-q8,18,25.0919,290.48,100,3.99,5263.6,49.8,19.18
E2-throughput,device1,phi3-q8,19,33.8133,310.4,100,2.96,5264.6,48.9,19.18
E2-throughput,device1,phi3-q8,20,31.6505,292.61,100,3.16,5262.9,49.0,19.18
E2-throughput,device1,qwen2.5:3b,1,27.6836,11566.64,73,2.64,2700.7,39.9,24.98
E2-throughput,device1,qwen2.5:3b,2,13.5802,784.36,73,5.38,2679.6,47.5,24.98
E2-throughput,device1,qwen2.5:3b,3,16.5281,384.7,73,4.42,2684.3,48.0,24.98
E2-throughput,device1,qwen2.5:3b,4,15.4107,431.41,73,4.74,2684.4,47.9,24.98
E2-throughput,device1,qwen2.5:3b,5,14.4142,432.84,73,5.06,2684.4,47.9,24.98
E2-throughput,device1,qwen2.5:3b,6,17.3447,553.82,73,4.21,2687.7,47.5,24.98
E2-throughput,device1,qwen2.5:3b,7,12.7402,458.68,73,5.73,2687.7,48.1,24.98
E2-throughput,device1,qwen2.5:3b,8,10.3783,367.09,73,7.03,2691.6,47.9,24.98
E2-throughput,device1,qwen2.5:3b,9,10.2861,371.52,73,7.1,2696.5,48.2,24.98
E2-throughput,device1,qwen2.5:3b,10,10.1234,354.58,73,7.21,2696.0,48.3,24.98
E2-throughput,device1,qwen2.5:3b,11,10.0272,386.24,73,7.28,2695.0,48.2,24.98
E2-throughput,device1,qwen2.5:3b,12,11.4909,380.06,73,6.35,2695.9,47.9,24.98
E2-throughput,device1,qwen2.5:3b,13,14.3338,345.13,73,5.09,2696.9,48.4,24.98
E2-throughput,device1,qwen2.5:3b,14,9.5747,264.94,73,7.62,2699.6,48.3,24.98
E2-throughput,device1,qwen2.5:3b,15,13.8502,526.23,73,5.27,2701.6,47.9,24.98
E2-throughput,device1,qwen2.5:3b,16,12.8079,429.34,73,5.7,2708.5,48.7,24.98
E2-throughput,device1,qwen2.5:3b,17,10.0953,385.68,73,7.23,2714.3,48.4,24.98
E2-throughput,device1,qwen2.5:3b,18,9.7185,364.36,73,7.51,2714.7,48.2,24.98
E2-throughput,device1,qwen2.5:3b,19,10.6063,426.77,73,6.88,2715.0,48.1,24.98
E2-throughput,device1,qwen2.5:3b,20,10.1631,351.46,73,7.18,2717.5,47.9,24.98
E2-throughput,device1,qwen-q5,1,29.8784,13559.6,99,3.31,3323.0,31.9,6.86
E2-throughput,device1,qwen-q5,2,17.0444,431.25,99,5.81,3266.9,48.4,6.86
E2-throughput,device1,qwen-q5,3,17.7897,403.6,99,5.57,3270.8,48.7,6.86
E2-throughput,device1,qwen-q5,4,16.789,409.42,99,5.9,3273.5,48.5,6.86
E2-throughput,device1,qwen-q5,5,17.1458,388.24,99,5.77,3279.0,48.7,6.86
E2-throughput,device1,qwen-q5,6,16.9206,369.34,99,5.85,3279.3,48.6,6.86
E2-throughput,device1,qwen-q5,7,16.4403,361.49,99,6.02,3282.0,48.6,6.86
E2-throughput,device1,qwen-q5,8,16.7594,411.77,99,5.91,3282.0,48.7,6.86
E2-throughput,device1,qwen-q5,9,16.496,381.46,99,6.0,3284.5,48.8,6.86
E2-throughput,device1,qwen-q5,10,16.2762,383.68,99,6.08,3284.4,49.0,6.86
E2-throughput,device1,qwen-q5,11,16.7222,394.5,99,5.92,3287.7,48.6,6.86
E2-throughput,device1,qwen-q5,12,16.3042,393.7,99,6.07,3287.9,48.5,6.86
E2-throughput,device1,qwen-q5,13,16.1289,345.64,99,6.14,3289.8,48.5,6.86
E2-throughput,device1,qwen-q5,14,16.2987,344.85,99,6.07,3290.7,48.9,6.86
E2-throughput,device1,qwen-q5,15,16.8938,386.18,99,5.86,3290.6,48.9,6.86
E2-throughput,device1,qwen-q5,16,16.5788,392.32,99,5.97,3295.8,48.8,6.86
E2-throughput,device1,qwen-q5,17,16.7638,372.42,99,5.91,3297.7,48.7,6.86
E2-throughput,device1,qwen-q5,18,16.2322,386.66,99,6.1,3298.9,48.6,6.86
E2-throughput,device1,qwen-q5,19,16.6669,372.59,99,5.94,3299.7,48.7,6.86
E2-throughput,device1,qwen-q5,20,16.2296,383.77,99,6.1,3300.6,48.8,6.86
E2-throughput,device1,qwen-q8,1,33.3904,11150.71,85,2.55,4511.2,37.7,27.75
E2-throughput,device1,qwen-q8,2,18.0272,569.33,85,4.72,4359.7,48.1,27.75
E2-throughput,device1,qwen-q8,3,23.3784,589.11,85,3.64,4363.6,48.6,27.75
E2-throughput,device1,qwen-q8,4,24.7114,652.29,85,3.44,4365.4,48.1,27.75
E2-throughput,device1,qwen-q8,5,20.108,465.07,85,4.23,4368.7,48.7,27.75
E2-throughput,device1,qwen-q8,6,18.0867,504.56,85,4.7,4371.1,48.2,27.75
E2-throughput,device1,qwen-q8,7,17.2353,398.52,85,4.93,4372.4,48.6,27.75
E2-throughput,device1,qwen-q8,8,15.4793,390.87,85,5.49,4373.3,48.5,27.75
E2-throughput,device1,qwen-q8,9,15.4507,403.38,85,5.5,4374.1,48.7,27.75
E2-throughput,device1,qwen-q8,10,16.1592,379.43,85,5.26,4376.7,48.3,27.75
E2-throughput,device1,qwen-q8,11,29.4085,403.61,85,2.89,4377.1,48.5,27.75
E2-throughput,device1,qwen-q8,12,18.1776,426.55,85,4.68,4381.2,48.7,27.75
E2-throughput,device1,qwen-q8,13,18.663,503.01,85,4.55,4380.9,48.8,27.75
E2-throughput,device1,qwen-q8,14,16.5935,406.13,85,5.12,4380.5,48.8,27.75
E2-throughput,device1,qwen-q8,15,14.6742,396.75,85,5.79,4381.3,48.8,27.75
E2-throughput,device1,qwen-q8,16,15.0247,412.21,85,5.66,4384.2,48.5,27.75
E2-throughput,device1,qwen-q8,17,14.8345,364.0,85,5.73,4384.8,48.6,27.75
E2-throughput,device1,qwen-q8,18,14.7182,387.42,85,5.78,4386.4,48.6,27.75
E2-throughput,device1,qwen-q8,19,14.8543,384.13,85,5.72,4389.6,48.6,27.75
E2-throughput,device1,qwen-q8,20,14.8946,375.83,85,5.71,4391.0,48.7,27.75
E2-throughput,device1,mistral:7b,1,43.6652,16599.75,98,2.24,5382.8,37.5,9.92
E2-throughput,device1,mistral:7b,2,27.8798,354.82,98,3.52,5127.6,49.8,9.92
E2-throughput,device1,mistral:7b,3,28.2419,335.04,98,3.47,5130.9,49.9,9.92
E2-throughput,device1,mistral:7b,4,27.5038,329.46,98,3.56,5134.3,49.8,9.92
E2-throughput,device1,mistral:7b,5,27.0041,351.5,98,3.63,5134.2,50.0,9.92
E2-throughput,device1,mistral:7b,6,27.1755,327.82,98,3.61,5136.0,49.8,9.92
E2-throughput,device1,mistral:7b,7,28.7369,333.3,98,3.41,5137.7,50.0,9.92
E2-throughput,device1,mistral:7b,8,28.1188,327.45,98,3.49,5138.7,49.8,9.92
E2-throughput,device1,mistral:7b,9,27.9296,322.5,98,3.51,5139.3,50.0,9.92
E2-throughput,device1,mistral:7b,10,26.6447,328.73,98,3.68,5139.9,49.9,9.92
E2-throughput,device1,mistral:7b,11,28.3959,315.32,98,3.45,5141.5,50.0,9.92
E2-throughput,device1,mistral:7b,12,27.4418,372.05,98,3.57,5143.9,49.8,9.92
E2-throughput,device1,mistral:7b,13,27.898,355.86,98,3.51,5143.9,49.9,9.92
E2-throughput,device1,mistral:7b,14,27.6943,325.58,98,3.54,5143.1,49.9,9.92
E2-throughput,device1,mistral:7b,15,28.3073,335.68,98,3.46,5141.8,50.0,9.92
E2-throughput,device1,mistral:7b,16,28.6542,319.83,98,3.42,5142.0,50.0,9.92
E2-throughput,device1,mistral:7b,17,30.5316,333.86,98,3.21,5142.2,49.9,9.92
E2-throughput,device1,mistral:7b,18,28.1168,358.09,98,3.49,5142.4,49.9,9.92
E2-throughput,device1,mistral:7b,19,29.8492,313.18,98,3.28,5143.4,49.9,9.92
E2-throughput,device1,mistral:7b,20,28.1184,329.25,98,3.49,5143.2,49.9,9.92
E2-throughput,device1,mistral-q5,1,48.631,13338.64,94,1.93,6105.7,43.8,8.93
E2-throughput,device1,mistral-q5,2,34.956,447.29,94,2.69,5855.8,50.0,8.93
E2-throughput,device1,mistral-q5,3,35.8143,428.5,94,2.62,5857.6,49.9,8.93
E2-throughput,device1,mistral-q5,4,36.2075,420.51,94,2.6,5883.3,51.0,8.93
E2-throughput,device1,mistral-q5,5,35.2511,396.54,94,2.67,5861.5,50.1,8.93
E2-throughput,device1,mistral-q5,6,35.3125,422.04,94,2.66,5864.4,49.9,8.93
E2-throughput,device1,mistral-q5,7,35.4584,429.86,94,2.65,5864.6,50.1,8.93
E2-throughput,device1,mistral-q5,8,34.09,413.26,94,2.76,5864.8,50.0,8.93
E2-throughput,device1,mistral-q5,9,35.6386,420.59,94,2.64,5865.0,50.1,8.93
E2-throughput,device1,mistral-q5,10,34.8455,402.3,94,2.7,5865.5,50.0,8.93
E2-throughput,device1,mistral-q5,11,35.3871,456.83,94,2.66,5865.2,50.0,8.93
E2-throughput,device1,mistral-q5,12,34.6524,382.62,94,2.71,5865.3,50.2,8.93
E2-throughput,device1,mistral-q5,13,35.351,418.65,94,2.66,5866.8,50.0,8.93
E2-throughput,device1,mistral-q5,14,34.0447,427.32,94,2.76,5866.3,50.1,8.93
E2-throughput,device1,mistral-q5,15,35.1719,388.18,94,2.67,5866.4,50.0,8.93
E2-throughput,device1,mistral-q5,16,35.3097,405.55,94,2.66,5869.2,50.1,8.93
E2-throughput,device1,mistral-q5,17,35.8811,401.09,94,2.62,5870.0,50.0,8.93
E2-throughput,device1,mistral-q5,18,35.1131,406.5,94,2.68,5869.7,50.0,8.93
E2-throughput,device1,mistral-q5,19,35.8051,412.84,94,2.63,5868.7,50.0,8.93
E2-throughput,device1,mistral-q5,20,35.0853,412.58,94,2.68,5869.3,50.0,8.93
E2-throughput,device1,mistral-q8,1,180.637,91752.59,100,0.55,7751.3,26.9,124.57
E2-throughput,device1,mistral-q8,2,57.4247,7557.93,100,1.74,7713.5,46.3,124.57
E2-throughput,device1,mistral-q8,3,95.9262,807.5,100,1.04,7709.3,47.5,124.57
E2-throughput,device1,mistral-q8,4,78.2673,1429.79,100,1.28,7708.7,49.8,124.57
E2-throughput,device1,mistral-q8,5,57.9242,814.13,100,1.73,7706.3,49.0,124.57
E2-throughput,device1,mistral-q8,6,43.705,868.2,100,2.29,7707.5,50.1,124.57
E2-throughput,device1,mistral-q8,7,45.9482,756.16,100,2.18,7707.0,50.2,124.57
E2-throughput,device1,mistral-q8,8,41.4145,654.32,100,2.41,7703.0,49.9,124.57
E2-throughput,device1,mistral-q8,9,40.7083,467.77,100,2.46,7706.0,50.1,124.57
E2-throughput,device1,mistral-q8,10,41.8485,476.69,100,2.39,7708.0,50.2,124.57
E2-throughput,device1,mistral-q8,11,41.7074,456.15,100,2.4,7707.1,50.2,124.57
E2-throughput,device1,mistral-q8,12,39.9955,504.19,100,2.5,7708.0,49.8,124.57
E2-throughput,device1,mistral-q8,13,40.8706,521.98,100,2.45,7708.1,50.2,124.57
E2-throughput,device1,mistral-q8,14,40.0924,575.88,100,2.49,7708.5,50.1,124.57
E2-throughput,device1,mistral-q8,15,45.3649,556.7,100,2.2,7707.0,50.0,124.57
E2-throughput,device1,mistral-q8,16,40.259,504.95,100,2.48,7707.4,50.1,124.57
E2-throughput,device1,mistral-q8,17,40.1475,478.1,100,2.49,7707.5,50.2,124.57
E2-throughput,device1,mistral-q8,18,39.7828,489.42,100,2.51,7707.4,49.9,124.57
E2-throughput,device1,mistral-q8,19,40.6548,439.8,100,2.46,7708.5,50.1,124.57
E2-throughput,device1,mistral-q8,20,78.1411,529.18,100,1.28,7721.6,48.9,124.57
