experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device3,phi3:mini,17,11.2894,11289.36,0,0.0,880.7,0.8,14.81
E2-throughput,device3,phi3:mini,18,13.7742,13774.23,0,0.0,897.4,0.8,14.81
E2-throughput,device3,phi3:mini,19,10.3161,10316.1,0,0.0,876.5,1.1,14.81
E2-throughput,device3,phi3:mini,20,10.6821,10682.14,0,0.0,874.6,1.1,14.81
E2-throughput,device3,qwen2.5:3b,1,5.1743,3341.58,93,17.97,1163.8,6.3,4.93
E2-throughput,device3,qwen2.5:3b,2,2.0628,123.25,100,48.48,1092.7,8.4,4.93
E2-throughput,device3,qwen2.5:3b,3,2.0581,118.78,100,48.59,1092.5,8.4,4.93
E2-throughput,device3,qwen2.5:3b,4,2.074,119.78,100,48.22,1093.8,8.6,4.93
E2-throughput,device3,qwen2.5:3b,5,2.0483,107.82,100,48.82,1096.8,8.5,4.93
E2-throughput,device3,qwen2.5:3b,6,2.0588,114.87,100,48.57,1097.2,8.5,4.93
E2-throughput,device3,qwen2.5:3b,7,2.0653,115.0,100,48.42,1098.8,8.5,4.93
E2-throughput,device3,qwen2.5:3b,8,2.0614,122.33,100,48.51,1103.9,8.4,4.93
E2-throughput,device3,qwen2.5:3b,9,2.0707,120.44,100,48.29,1104.0,8.5,4.93
E2-throughput,device3,qwen2.5:3b,10,2.0606,111.23,100,48.53,1106.5,8.5,4.93
E2-throughput,device3,qwen2.5:3b,11,2.0669,123.78,100,48.38,1109.4,8.5,4.93
E2-throughput,device3,qwen2.5:3b,12,2.0663,121.27,100,48.4,1111.9,8.4,4.93
E2-throughput,device3,qwen2.5:3b,13,2.0586,113.8,100,48.58,1111.8,8.4,4.93
E2-throughput,device3,qwen2.5:3b,14,2.064,120.6,100,48.45,1112.5,8.5,4.93
E2-throughput,device3,qwen2.5:3b,15,2.0601,118.37,100,48.54,1118.0,8.5,4.93
E2-throughput,device3,qwen2.5:3b,16,2.0621,122.69,100,48.49,1120.1,8.6,4.93
E2-throughput,device3,qwen2.5:3b,17,2.0541,110.2,100,48.68,1121.5,8.5,4.93
E2-throughput,device3,qwen2.5:3b,18,2.0665,127.89,100,48.39,1121.5,8.5,4.93
E2-throughput,device3,qwen2.5:3b,19,2.0756,123.71,100,48.18,1120.2,8.5,4.93
E2-throughput,device3,qwen2.5:3b,20,2.0591,112.99,100,48.56,1120.1,8.6,4.93
E2-throughput,device3,mistral:7b,1,9.3059,9305.86,0,0.0,978.5,0.9,17.18
E2-throughput,device3,mistral:7b,2,9.3497,9349.7,0,0.0,976.7,1.0,17.18
E2-throughput,device3,mistral:7b,3,11.1341,11134.06,0,0.0,976.0,0.9,17.18
E2-throughput,device3,mistral:7b,4,11.1106,11110.57,0,0.0,975.0,0.9,17.18
E2-throughput,device3,mistral:7b,5,13.9261,13926.09,0,0.0,977.3,0.7,17.18
E2-throughput,device3,mistral:7b,6,9.9993,9999.33,0,0.0,974.5,0.9,17.18
E2-throughput,device3,mistral:7b,7,9.3119,9311.9,0,0.0,980.2,1.0,17.18
E2-throughput,device3,mistral:7b,8,10.1672,10167.21,0,0.0,978.0,0.9,17.18
E2-throughput,device3,mistral:7b,9,9.2769,9276.87,0,0.0,975.3,0.9,17.18
E2-throughput,device3,mistral:7b,10,11.1297,11129.75,0,0.0,979.5,0.9,17.18
E2-throughput,device3,mistral:7b,11,11.0214,11021.41,0,0.0,980.5,0.8,17.18
E2-throughput,device3,mistral:7b,12,9.2782,9278.24,0,0.0,980.6,1.0,17.18
E2-throughput,device3,mistral:7b,13,7.3282,7328.17,0,0.0,980.0,1.1,17.18
E2-throughput,device3,mistral:7b,14,9.1541,9154.09,0,0.0,975.5,0.8,17.18
E2-throughput,device3,mistral:7b,15,9.3083,9308.31,0,0.0,976.5,1.0,17.18
E2-throughput,device3,mistral:7b,16,10.0264,10026.38,0,0.0,973.7,0.9,17.18
E2-throughput,device3,mistral:7b,17,11.1345,11134.49,0,0.0,974.5,0.9,17.18
E2-throughput,device3,mistral:7b,18,9.3282,9328.25,0,0.0,969.3,0.9,17.18
E2-throughput,device3,mistral:7b,19,9.3851,9385.12,0,0.0,976.4,1.0,17.18
E2-throughput,device3,mistral:7b,20,10.1759,10175.88,0,0.0,972.1,1.0,17.18
